url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,date_only,location,country,username,is_sample
https://twitter.com/iwa_sungkawa/status/1408416818067230722,2021-06-25 13:28:31+00:00,"@dwiki_mumtaz @wank37 begini mas....
maaf ini ttg diri saya... saya sdh 2x vaksin, sinovac.... tapi dari vaksin yg pertama lanjut ke 2, ga ada efek atau gejala lain dan itu yg sy rasakan sampe sekarang... gimana tuh? apakah vaksin itu tdk fungsi atau mungkin akan jadi bom waktu bwt saya??
maaf🙏","@dwiki_mumtaz @wank37 begini mas....
maaf ini ttg diri saya... saya sdh 2x vaksin, sinovac.... tapi dari vaksin yg pertama lanjut ke 2, ga ada efek atau gejala lain dan itu yg sy rasakan sampe sekarang... gimana tuh? apakah vaksin itu tdk fungsi atau mungkin akan jadi bom waktu bwt saya??
maaf🙏",1408416818067230722,"{'username': 'iwa_sungkawa', 'id': 1097528998672818177, 'displayname': '@iwa', 'description': 'teuing ahhhh......🌝', 'rawdescription': 'teuing ahhhh......🌝', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2019, 2, 18, 16, 11, 19, tzinfo=datetime.timezone.utc), 'followerscount': 201, 'friendscount': 225, 'statusescount': 3303, 'favouritescount': 1791, 'listedcount': 0, 'mediacount': 91, 'location': 'pesanggrahan, indonesia', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1412729850033414147/7w3fm2vh_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/1097528998672818177/1617394426'}",2,0,2,0,1408331216940462086,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4084140653916529e+18,"{'username': 'dwiki_411', 'id': 1247512738101751809, 'displayname': None, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'wank37', 'id': 830812251057557505, 'displayname': 'WeKa', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-06-25,"pesanggrahan, indonesia",,iwa_sungkawa,
https://twitter.com/ImaSatrianto/status/1400629831050559494,2021-06-04 01:45:48+00:00,"vaksin astrazeneca berbasis vaksin vektor adenovirus simpanse. artinya, pengembang vaksin mengambil virus yang biasanya menginfeksi simpanse, dan dimodifikasi secara genetik untuk menghidari kemungkinan infeksi parah terhadap manusia. #ready4vaksin","Vaksin AstraZeneca berbasis vaksin vektor adenovirus simpanse. Artinya, pengembang vaksin mengambil virus yang biasanya menginfeksi simpanse, dan dimodifikasi secara genetik untuk menghidari kemungkinan infeksi parah terhadap manusia. #Ready4Vaksin",1400629831050559494,"{'username': 'imasatrianto', 'id': 113440948, 'displayname': 'primastuti satrianto', 'description': 'blogger | couple traveler | member of #emak2blogger #hiip #blus | mompreneur | kontributor tamasyaku.com | ceritamanda.com | dbento.com', 'rawdescription': 'blogger | couple traveler | member of #emak2blogger #hiip #blus | mompreneur | kontributor https://t.co/v0reacjb2p | https://t.co/azv0enwzhm | https://t.co/rkpg6vavhg', 'descriptionurls': [{'text': 'tamasyaku.com', 'url': 'http://tamasyaku.com', 'tcourl': 'https://t.co/v0reacjb2p', 'indices': (91, 114)}, {'text': 'ceritamanda.com', 'url': 'http://ceritamanda.com', 'tcourl': 'https://t.co/azv0enwzhm', 'indices': (117, 140)}, {'text': 'dbento.com', 'url': 'http://dbento.com', 'tcourl': 'https://t.co/rkpg6vavhg', 'indices': (143, 166)}], 'verified': false, 'created': datetime.datetime(2010, 2, 11, 19, 33, 12, tzinfo=datetime.timezone.utc), 'followerscount': 3348, 'friendscount': 2787, 'statusescount': 29791, 'favouritescount': 25106, 'listedcount': 32, 'mediacount': 2397, 'location': 'yogyakarta, indonesia', 'protected': false, 'linkurl': 'http://www.tamasyaku.com', 'linktcourl': 'https://t.co/wxna3dhqke', 'profileimageurl': 'https://pbs.twimg.com/profile_images/800503884397412353/nbczs4mf_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/113440948/1469169935'}",1,0,4,0,1400619900599635975,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4006292294279537e+18,"{'username': 'ImaSatrianto', 'id': 113440948, 'displayname': 'primastuti satrianto', 'description': 'blogger | couple traveler | member of #Emak2Blogger #HIIP #BLUS | mompreneur | kontributor tamasyaku.com | ceritamanda.com | dbento.com', 'rawDescription': 'blogger | couple traveler | member of #Emak2Blogger #HIIP #BLUS | mompreneur | kontributor https://t.co/v0rEACjb2P | https://t.co/AZV0EnWzHm | https://t.co/RkPg6VavhG', 'descriptionUrls': [{'text': 'tamasyaku.com', 'url': 'http://tamasyaku.com', 'tcourl': 'https://t.co/v0rEACjb2P', 'indices': (91, 114)}, {'text': 'ceritamanda.com', 'url': 'http://ceritamanda.com', 'tcourl': 'https://t.co/AZV0EnWzHm', 'indices': (117, 140)}, {'text': 'dbento.com', 'url': 'http://dbento.com', 'tcourl': 'https://t.co/RkPg6VavhG', 'indices': (143, 166)}], 'verified': False, 'created': datetime.datetime(2010, 2, 11, 19, 33, 12, tzinfo=datetime.timezone.utc), 'followersCount': 3348, 'friendsCount': 2787, 'statusesCount': 29791, 'favouritesCount': 25106, 'listedCount': 32, 'mediaCount': 2397, 'location': 'Yogyakarta, Indonesia', 'protected': False, 'linkUrl': 'http://www.tamasyaku.com', 'linkTcourl': 'https://t.co/wXNa3dHQKE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/800503884397412353/nbCzs4MF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/113440948/1469169935'}",,,,['ready4vaksin'],,2021-06-04,"yogyakarta, indonesia",,imasatrianto,
https://twitter.com/Redscholars/status/1405328731447599104,2021-06-17 00:57:33+00:00,"@innatjeu ada yang bisa. cuman perlu surat bukti kerja di jakarta. udah dateng kemarin dan full. 

harapannya cuman vaksin sinopharm nanti. dan orang-orang pada milih2 vaksin sekarang.","@innatjeu Ada yang bisa. Cuman perlu surat bukti kerja di Jakarta. Udah dateng kemarin dan full. 

Harapannya cuman vaksin Sinopharm nanti. Dan orang-orang pada milih2 vaksin sekarang.",1405328731447599104,"{'username': 'redscholars', 'id': 36892670, 'displayname': 'raden bima drian', 'description': 'entj. chelsea fc. #fpl. movie. book. comic. manga. wwe. social liberalism.', 'rawdescription': 'entj. chelsea fc. #fpl. movie. book. comic. manga. wwe. social liberalism.', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2009, 5, 1, 5, 37, 42, tzinfo=datetime.timezone.utc), 'followerscount': 818, 'friendscount': 2041, 'statusescount': 118967, 'favouritescount': 2438, 'listedcount': 15, 'mediacount': 3667, 'location': 'jakarta capital region, indone', 'protected': false, 'linkurl': 'https://letterboxd.com/bima/', 'linktcourl': 'https://t.co/t2fxlmdpvw', 'profileimageurl': 'https://pbs.twimg.com/profile_images/1402236352981200900/hj5mmovj_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/36892670/1568765814'}",1,0,0,0,1405317816870477832,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.405327808033792e+18,"{'username': 'innatjeu', 'id': 169720227, 'displayname': 'Rina', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'innatjeu', 'id': 169720227, 'displayname': 'Rina', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-06-17,"jakarta capital region, indone",,redscholars,
https://twitter.com/killedbyindomie/status/1407252789659533313,2021-06-22 08:23:05+00:00,jadi bingung. jadi vaksin sinovac ini gak gitu2 amat ngaruh?,Jadi bingung. Jadi vaksin sinovac ini gak gitu2 amat ngaruh?,1407252789659533313,"{'username': 'killedbyindomie', 'id': 88372203, 'displayname': 'dimas', 'description': '#lfc supporter. motogp junkies. all views and opinions are my own. i’m just tweeting. and yes, my tweets aren’t for you.', 'rawdescription': '#lfc supporter. motogp junkies. all views and opinions are my own. i’m just tweeting. and yes, my tweets aren’t for you.', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2009, 11, 8, 7, 20, 51, tzinfo=datetime.timezone.utc), 'followerscount': 1939, 'friendscount': 1339, 'statusescount': 29646, 'favouritescount': 14728, 'listedcount': 6, 'mediacount': 1789, 'location': 'indonesia', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1432019831876771841/0zoqlwwl_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/88372203/1504237196'}",1,0,0,0,1407252789659533313,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,2021-06-22,indonesia,,killedbyindomie,
https://twitter.com/DanteSpeak_USA2/status/1407399758235279360,2021-06-22 18:07:05+00:00,"wanita itu mengalami gejala seperti sesak napas, mual, pusing, sakit perut hingga mati rasa setengah badan bagian kanan setelah disuntik vaksin covid-19.
dalam video yang beredar, tampak nani menangis histeris meratapi kondisinya tersebut.
(2)","Wanita itu mengalami gejala seperti sesak napas, mual, pusing, sakit perut hingga mati rasa setengah badan bagian kanan setelah disuntik vaksin Covid-19.
Dalam video yang beredar, tampak Nani menangis histeris meratapi kondisinya tersebut.
(2)",1407399758235279360,"{'username': 'dantespeak_usa2', 'id': 1393460405553360905, 'displayname': '🇮🇩 dantespeak 🇵🇸', 'description': 'just a person who love his religion & country.\nthe truth, the whole truth & nothing but the truth', 'rawdescription': 'just a person who love his religion & country.\nthe truth, the whole truth & nothing but the truth', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2021, 5, 15, 6, 57, 20, tzinfo=datetime.timezone.utc), 'followerscount': 903, 'friendscount': 1082, 'statusescount': 4322, 'favouritescount': 14008, 'listedcount': 0, 'mediacount': 889, 'location': 'indonesia', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1434661503186079748/yvm_tnbd_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/1393460405553360905/1627453675'}",1,2,2,0,1407399755487928320,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4073997554879283e+18,"{'username': 'DanteSpeak_USA2', 'id': 1393460405553360905, 'displayname': '🇮🇩 DanteSpeak 🇵🇸', 'description': 'Just a person who love his religion & country.\nThe truth, the whole truth & nothing but the truth', 'rawDescription': 'Just a person who love his religion & country.\nThe truth, the whole truth & nothing but the truth', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 5, 15, 6, 57, 20, tzinfo=datetime.timezone.utc), 'followersCount': 903, 'friendsCount': 1082, 'statusesCount': 4322, 'favouritesCount': 14008, 'listedCount': 0, 'mediaCount': 889, 'location': 'Indonesia', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1434661503186079748/Yvm_tNBd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1393460405553360905/1627453675'}",,,,,,2021-06-22,indonesia,,dantespeak_usa2,
https://twitter.com/hoax_bukan/status/1405439980168642562,2021-06-17 08:19:37+00:00,@harihariono1 pdip sekarang sdh bikin pabrik vaksin covid 19 😁😁😂,@harihariono1 PDIP sekarang sdh bikin Pabrik vaksin covid 19 😁😁😂,1405439980168642562,"{'username': 'hoax_bukan', 'id': 967239903489617922, 'displayname': 'mereka ulama intolerans :mui s', 'description': 'عاقل الناس لا يريدون هزيمة المنافقين', 'rawdescription': 'عاقل الناس لا يريدون هزيمة المنافقين', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2018, 2, 24, 3, 28, 58, tzinfo=datetime.timezone.utc), 'followerscount': 636, 'friendscount': 864, 'statusescount': 7719, 'favouritescount': 11023, 'listedcount': 0, 'mediacount': 110, 'location': 'cibitung, indonesia', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1422008358177894402/lchvmwny_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/967239903489617922/1608039487'}",1,1,1,0,1405433661172838401,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4054336611728384e+18,"{'username': 'harihariono1', 'id': 4126832473, 'displayname': '🇮🇩 M E R D E K A 🇮🇩', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'harihariono1', 'id': 4126832473, 'displayname': '🇮🇩 M E R D E K A 🇮🇩', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-06-17,"cibitung, indonesia",,hoax_bukan,
https://twitter.com/ard_complanx/status/1408599091412561921,2021-06-26 01:32:48+00:00,"@pemkotsolo 
mohon info untuk ktp luar jawa apakah bisa vaksin covid di solo?","@pemkotsolo 
mohon info untuk ktp luar jawa apakah bisa vaksin covid di solo?",1408599091412561921,"{'username': 'ard_complanx', 'id': 771309236, 'displayname': 'ard complanx', 'description': '', 'rawdescription': '', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2012, 8, 21, 11, 9, 51, tzinfo=datetime.timezone.utc), 'followerscount': 1, 'friendscount': 0, 'statusescount': 8, 'favouritescount': 2, 'listedcount': 0, 'mediacount': 0, 'location': '', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/652993774222618625/pkplhcte_normal.jpg', 'profilebannerurl': none}",2,0,0,0,1408599091412561921,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'username': 'pemkotsolo', 'id': 609795360, 'displayname': 'Pemerintah Kota Solo', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-06-26,,,ard_complanx,
https://twitter.com/amisheis/status/1401879087736446986,2021-06-07 12:29:54+00:00,@zoo_fess lu ngapa si? demam lu? abis vaksin covid lu ya?,@ZOO_FESS Lu ngapa si? Demam lu? Abis vaksin covid lu ya?,1401879087736446986,"{'username': 'amisheis', 'id': 3326003672, 'displayname': 'astrid', 'description': 'pantone 16-1715 tpx - ♋︎ -', 'rawdescription': 'pantone 16-1715 tpx - ♋︎ -', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2015, 8, 23, 8, 6, 56, tzinfo=datetime.timezone.utc), 'followerscount': 1117, 'friendscount': 661, 'statusescount': 34505, 'favouritescount': 1308, 'listedcount': 0, 'mediacount': 1545, 'location': 'jakarta capital region', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1420013862921834498/vmy0grb__normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/3326003672/1623132115'}",0,0,0,0,1401877676768464896,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.401877676768465e+18,"{'username': 'ZOO_FESS', 'id': 1482552098, 'displayname': 'ZOO', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'ZOO_FESS', 'id': 1482552098, 'displayname': 'ZOO', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-06-07,jakarta capital region,,amisheis,
https://twitter.com/Atina_E/status/1395497683117252608,2021-05-20 21:52:29+00:00,@ambarwatirexy vaksin sinovac dari januari kmrn aku mba..bereaksi tp alhamdulillah hny yg ringan2 aja 😁,@AmbarwatiRexy Vaksin sinovac dari Januari kmrn aku mba..bereaksi tp alhamdulillah hny yg ringan2 aja 😁,1395497683117252608,"{'username': 'atina_e', 'id': 374295878, 'displayname': 'atina ekaputri', 'description': 'be me', 'rawdescription': 'be me', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2011, 9, 16, 2, 9, 39, tzinfo=datetime.timezone.utc), 'followerscount': 152, 'friendscount': 99, 'statusescount': 6669, 'favouritescount': 30670, 'listedcount': 1, 'mediacount': 202, 'location': 'indonesia', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1161595898691911680/r4uvhfsq_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/374295878/1536146191'}",0,0,1,0,1395369049975046148,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.395369049975046e+18,"{'username': 'AmbarwatiRexy', 'id': 828760299213697024, 'displayname': 'Rexy Ambarwati', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'AmbarwatiRexy', 'id': 828760299213697024, 'displayname': 'Rexy Ambarwati', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-05-20,indonesia,,atina_e,
https://twitter.com/ameliayord/status/1404039847120039938,2021-06-13 11:36:00+00:00,baru juga selese vaksin corona original. muncul lagi aja corona blasteran. huft capek bgt sama corona 😭,Baru juga selese vaksin Corona original. Muncul lagi aja Corona blasteran. Huft capek bgt sama Corona 😭,1404039847120039938,"{'username': 'ameliayord', 'id': 105693956, 'displayname': 'caramel machiato \u0001f9cb', 'description': 'a flower does not think of competing with the flower next to it. it just blooms. 🌸', 'rawdescription': 'a flower does not think of competing with the flower next to it. it just blooms. 🌸', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2010, 1, 17, 4, 55, 33, tzinfo=datetime.timezone.utc), 'followerscount': 1585, 'friendscount': 1056, 'statusescount': 65655, 'favouritescount': 1231, 'listedcount': 0, 'mediacount': 217, 'location': 'tegal, jawa tengah', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1439750139120209928/e-5vhvwc_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/105693956/1601390282'}",1,0,1,0,1404039847120039938,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,2021-06-13,"tegal, jawa tengah",,ameliayord,
https://twitter.com/NayDwiyana/status/1397192289789825043,2021-05-25 14:06:15+00:00,@dnok_ayu @kemenkesri indonesia nggak salah pilih vaksin astrazeneca 👍,@Dnok_Ayu @KemenkesRI Indonesia nggak Salah pilih vaksin AstraZeneca 👍,1397192289789825043,"{'username': 'naydwiyana', 'id': 195305417, 'displayname': '🌵 naydwiyana #vaccinated', 'description': ""smile, cause you know the rain won't last forever."", 'rawdescription': ""smile, cause you know the rain won't last forever."", 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2010, 9, 26, 10, 35, 28, tzinfo=datetime.timezone.utc), 'followerscount': 3715, 'friendscount': 725, 'statusescount': 70068, 'favouritescount': 63174, 'listedcount': 2, 'mediacount': 331, 'location': 'indonesia', 'protected': false, 'linkurl': 'https://twitter.com/naydwiyana?s=08', 'linktcourl': 'https://t.co/rwbx49pzi3', 'profileimageurl': 'https://pbs.twimg.com/profile_images/1408806694004551685/zl5ylpdo_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/195305417/1622468994'}",0,0,0,0,1397049268100206593,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.3970492681002066e+18,"{'username': 'Dnok_Ayu', 'id': 1230068081134694400, 'displayname': 'Jeni Ly', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'Dnok_Ayu', 'id': 1230068081134694400, 'displayname': 'Jeni Ly', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'KemenkesRI', 'id': 161236190, 'displayname': 'Kemenkes RI', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,,,2021-05-25,indonesia,,naydwiyana,
https://twitter.com/honeynyogurt/status/1409836490314502155,2021-06-29 11:29:47+00:00,mending ke rumah sakit untuk vaksin covid daripada ke rumah sakit karna kena covid,mending ke rumah sakit untuk vaksin covid daripada ke rumah sakit karna kena covid,1409836490314502155,"{'username': 'honeynyogurt', 'id': 1226864802603008000, 'displayname': 'halcyon', 'description': 'calon pejabat ri', 'rawdescription': 'calon pejabat ri', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2020, 2, 10, 13, 45, 53, tzinfo=datetime.timezone.utc), 'followerscount': 54, 'friendscount': 137, 'statusescount': 4560, 'favouritescount': 2294, 'listedcount': 0, 'mediacount': 45, 'location': 'jogja', 'protected': false, 'linkurl': none, 'linktcourl': none, 'profileimageurl': 'https://pbs.twimg.com/profile_images/1439566234907930626/xukdgrnk_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/1226864802603008000/1608074471'}",0,0,0,0,1409836490314502155,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,2021-06-29,jogja,,honeynyogurt,
https://twitter.com/Andri_Gx/status/1404021180617564161,2021-06-13 10:21:49+00:00,"gw ditawarin vaksin sinovac, tapi bayar 1,5jt. untuk bisa masuk ke kasta tertinggi perlu bayar, sama persis kayak mau lulus cpns","Gw ditawarin vaksin Sinovac, tapi bayar 1,5jt. Untuk bisa masuk ke kasta tertinggi perlu bayar, sama persis kayak mau lulus cpns",1404021180617564161,"{'username': 'andri_gx', 'id': 340945902, 'displayname': 'andri gx', 'description': 'pengusaha media @playstoprewatch yang mau mengasah kemampuan berkomedi, tapi orangnya terlalu serius', 'rawdescription': 'pengusaha media @playstoprewatch yang mau mengasah kemampuan berkomedi, tapi orangnya terlalu serius', 'descriptionurls': none, 'verified': false, 'created': datetime.datetime(2011, 7, 23, 15, 6, 12, tzinfo=datetime.timezone.utc), 'followerscount': 208, 'friendscount': 451, 'statusescount': 10215, 'favouritescount': 85, 'listedcount': 4, 'mediacount': 271, 'location': 'jakarta city', 'protected': false, 'linkurl': 'http://youtube.com/playstoprewatch', 'linktcourl': 'https://t.co/jmntegxjjt', 'profileimageurl': 'https://pbs.twimg.com/profile_images/1440551017561481216/e_n_rq-7_normal.jpg', 'profilebannerurl': 'https://pbs.twimg.com/profile_banners/340945902/1577288961'}",0,0,0,0,1400048139231383558,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4024816373303542e+18,"{'username': 'Andri_Gx', 'id': 340945902, 'displayname': 'Andri Gx', 'description': 'Pengusaha media @playstoprewatch yang mau mengasah kemampuan berkomedi, tapi orangnya terlalu serius', 'rawDescription': 'Pengusaha media @playstoprewatch yang mau mengasah kemampuan berkomedi, tapi orangnya terlalu serius', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 7, 23, 15, 6, 12, tzinfo=datetime.timezone.utc), 'followersCount': 208, 'friendsCount': 451, 'statusesCount': 10215, 'favouritesCount': 85, 'listedCount': 4, 'mediaCount': 271, 'location': 'Jakarta City', 'protected': False, 'linkUrl': 'http://youtube.com/playstoprewatch', 'linkTcourl': 'https://t.co/jmntEgXjjT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1440551017561481216/e_n_Rq-7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/340945902/1577288961'}",,,,,,2021-06-13,jakarta city,,andri_gx,
